"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"64 years"	"64"	"2009"	"2009"	"Male"	"M"	19153	1288629	1486.3
"Total"	"64 years"	"64"	"2009"	"2009"			32515	2699257	1204.6
	"64 years"	"64"	"2010"	"2010"	"Female"	"F"	13571	1389236	976.9
	"64 years"	"64"	"2010"	"2010"	"Male"	"M"	19651	1267895	1549.9
"Total"	"64 years"	"64"	"2010"	"2010"			33222	2657131	1250.3
	"64 years"	"64"	"2011"	"2011"	"Female"	"F"	16991	1881617	903.0
	"64 years"	"64"	"2011"	"2011"	"Male"	"M"	24324	1729478	1406.4
"Total"	"64 years"	"64"	"2011"	"2011"			41315	3611095	1144.1
	"64 years"	"64"	"2012"	"2012"	"Female"	"F"	16159	1788224	903.6
	"64 years"	"64"	"2012"	"2012"	"Male"	"M"	23841	1635390	1457.8
"Total"	"64 years"	"64"	"2012"	"2012"			40000	3423614	1168.4
	"64 years"	"64"	"2013"	"2013"	"Female"	"F"	16379	1789989	915.0
	"64 years"	"64"	"2013"	"2013"	"Male"	"M"	23907	1630472	1466.3
"Total"	"64 years"	"64"	"2013"	"2013"			40286	3420461	1177.8
	"64 years"	"64"	"2014"	"2014"	"Female"	"F"	16253	1826662	889.8
	"64 years"	"64"	"2014"	"2014"	"Male"	"M"	24104	1661474	1450.8
"Total"	"64 years"	"64"	"2014"	"2014"			40357	3488136	1157.0
	"64 years"	"64"	"2015"	"2015"	"Female"	"F"	16773	1857069	903.2
	"64 years"	"64"	"2015"	"2015"	"Male"	"M"	25245	1679087	1503.5
"Total"	"64 years"	"64"	"2015"	"2015"			42018	3536156	1188.2
	"64 years"	"64"	"2016"	"2016"	"Female"	"F"	17409	1892535	919.9
	"64 years"	"64"	"2016"	"2016"	"Male"	"M"	26295	1713760	1534.3
"Total"	"64 years"	"64"	"2016"	"2016"			43704	3606295	1211.9
	"64 years"	"64"	"2017"	"2017"	"Female"	"F"	17921	1956079	916.2
	"64 years"	"64"	"2017"	"2017"	"Male"	"M"	27056	1763974	1533.8
"Total"	"64 years"	"64"	"2017"	"2017"			44977	3720053	1209.0
	"64 years"	"64"	"2018"	"2018"	"Female"	"F"	18093	2012074	899.2
	"64 years"	"64"	"2018"	"2018"	"Male"	"M"	27858	1813691	1536.0
"Total"	"64 years"	"64"	"2018"	"2018"			45951	3825765	1201.1
	"64 years"	"64"	"2019"	"2019"	"Female"	"F"	18724	2071538	903.9
	"64 years"	"64"	"2019"	"2019"	"Male"	"M"	28212	1879040	1501.4
"Total"	"64 years"	"64"	"2019"	"2019"			46936	3950578	1188.1
"Total"	"64 years"	"64"					764601	60876045	1256.0
	"65 years"	"65"	"1999"	"1999"	"Female"	"F"	13404	1018034	1316.7
	"65 years"	"65"	"1999"	"1999"	"Male"	"M"	18538	895420	2070.3
"Total"	"65 years"	"65"	"1999"	"1999"			31942	1913454	1669.3
	"65 years"	"65"	"2000"	"2000"	"Female"	"F"	13536	1079260	1254.2
	"65 years"	"65"	"2000"	"2000"	"Male"	"M"	18614	950651	1958.0
"Total"	"65 years"	"65"	"2000"	"2000"			32150	2029911	1583.8
	"65 years"	"65"	"2001"	"2001"	"Female"	"F"	13193	1068644	1234.6
	"65 years"	"65"	"2001"	"2001"	"Male"	"M"	18366	943626	1946.3
"Total"	"65 years"	"65"	"2001"	"2001"			31559	2012270	1568.3
	"65 years"	"65"	"2002"	"2002"	"Female"	"F"	13046	1073097	1215.7
	"65 years"	"65"	"2002"	"2002"	"Male"	"M"	18106	952282	1901.3
"Total"	"65 years"	"65"	"2002"	"2002"			31152	2025379	1538.1
	"65 years"	"65"	"2003"	"2003"	"Female"	"F"	13333	1124059	1186.1
	"65 years"	"65"	"2003"	"2003"	"Male"	"M"	18427	1001903	1839.2
"Total"	"65 years"	"65"	"2003"	"2003"			31760	2125962	1493.9
	"65 years"	"65"	"2004"	"2004"	"Female"	"F"	13158	1132615	1161.7
	"65 years"	"65"	"2004"	"2004"	"Male"	"M"	18136	1015816	1785.4
"Total"	"65 years"	"65"	"2004"	"2004"			31294	2148431	1456.6
	"65 years"	"65"	"2005"	"2005"	"Female"	"F"	13226	1183371	1117.7
	"65 years"	"65"	"2005"	"2005"	"Male"	"M"	18307	1057487	1731.2
"Total"	"65 years"	"65"	"2005"	"2005"			31533	2240858	1407.2
	"65 years"	"65"	"2006"	"2006"	"Female"	"F"	13386	1208196	1107.9
	"65 years"	"65"	"2006"	"2006"	"Male"	"M"	18502	1077812	1716.6
"Total"	"65 years"	"65"	"2006"	"2006"			31888	2286008	1394.9
	"65 years"	"65"	"2007"	"2007"	"Female"	"F"	14160	1290637	1097.1
	"65 years"	"65"	"2007"	"2007"	"Male"	"M"	19641	1155119	1700.3
"Total"	"65 years"	"65"	"2007"	"2007"			33801	2445756	1382.0
	"65 years"	"65"	"2008"	"2008"	"Female"	"F"	15371	1448356	1061.3
	"65 years"	"65"	"2008"	"2008"	"Male"	"M"	21669	1303557	1662.3
"Total"	"65 years"	"65"	"2008"	"2008"			37040	2751913	1346.0
	"65 years"	"65"	"2009"	"2009"	"Female"	"F"	14679	1396005	1051.5
	"65 years"	"65"	"2009"	"2009"	"Male"	"M"	20756	1257340	1650.8
"Total"	"65 years"	"65"	"2009"	"2009"			35435	2653345	1335.5
	"65 years"	"65"	"2010"	"2010"	"Female"	"F"	14216	1407451	1010.1
	"65 years"	"65"	"2010"	"2010"	"Male"	"M"	20163	1273310	1583.5
"Total"	"65 years"	"65"	"2010"	"2010"			34379	2680761	1282.4
	"65 years"	"65"	"2011"	"2011"	"Female"	"F"	14478	1400553	1033.7
	"65 years"	"65"	"2011"	"2011"	"Male"	"M"	20066	1272356	1577.1
"Total"	"65 years"	"65"	"2011"	"2011"			34544	2672909	1292.4
	"65 years"	"65"	"2012"	"2012"	"Female"	"F"	17897	1866012	959.1
	"65 years"	"65"	"2012"	"2012"	"Male"	"M"	25435	1704827	1491.9
"Total"	"65 years"	"65"	"2012"	"2012"			43332	3570839	1213.5
	"65 years"	"65"	"2013"	"2013"	"Female"	"F"	17798	1775062	1002.7
	"65 years"	"65"	"2013"	"2013"	"Male"	"M"	25036	1616005	1549.3
"Total"	"65 years"	"65"	"2013"	"2013"			42834	3391067	1263.1
	"65 years"	"65"	"2014"	"2014"	"Female"	"F"	17247	1776761	970.7
	"65 years"	"65"	"2014"	"2014"	"Male"	"M"	25236	1607688	1569.7
"Total"	"65 years"	"65"	"2014"	"2014"			42483	3384449	1255.2
	"65 years"	"65"	"2015"	"2015"	"Female"	"F"	17507	1812107	966.1
	"65 years"	"65"	"2015"	"2015"	"Male"	"M"	25976	1637936	1585.9
"Total"	"65 years"	"65"	"2015"	"2015"			43483	3450043	1260.4
	"65 years"	"65"	"2016"	"2016"	"Female"	"F"	17934	1839731	974.8
	"65 years"	"65"	"2016"	"2016"	"Male"	"M"	26756	1651159	1620.4
"Total"	"65 years"	"65"	"2016"	"2016"			44690	3490890	1280.2
	"65 years"	"65"	"2017"	"2017"	"Female"	"F"	18620	1878995	991.0
	"65 years"	"65"	"2017"	"2017"	"Male"	"M"	27527	1688983	1629.8
"Total"	"65 years"	"65"	"2017"	"2017"			46147	3567978	1293.4
	"65 years"	"65"	"2018"	"2018"	"Female"	"F"	18893	1935507	976.1
	"65 years"	"65"	"2018"	"2018"	"Male"	"M"	28364	1734093	1635.7
"Total"	"65 years"	"65"	"2018"	"2018"			47257	3669600	1287.8
	"65 years"	"65"	"2019"	"2019"	"Female"	"F"	19046	1991169	956.5
	"65 years"	"65"	"2019"	"2019"	"Male"	"M"	29113	1783428	1632.4
"Total"	"65 years"	"65"	"2019"	"2019"			48159	3774597	1275.9
"Total"	"65 years"	"65"					786862	58286420	1350.0
	"66 years"	"66"	"1999"	"1999"	"Female"	"F"	14491	1018914	1422.2
	"66 years"	"66"	"1999"	"1999"	"Male"	"M"	19743	877447	2250.1
"Total"	"66 years"	"66"	"1999"	"1999"			34234	1896361	1805.2
	"66 years"	"66"	"2000"	"2000"	"Female"	"F"	14175	996164	1423.0
	"66 years"	"66"	"2000"	"2000"	"Male"	"M"	18960	864156	2194.0
"Total"	"66 years"	"66"	"2000"	"2000"			33135	1860320	1781.1
	"66 years"	"66"	"2001"	"2001"	"Female"	"F"	14295	1075042	1329.7
	"66 years"	"66"	"2001"	"2001"	"Male"	"M"	19340	938399	2061.0
"Total"	"66 years"	"66"	"2001"	"2001"			33635	2013441	1670.5
	"66 years"	"66"	"2002"	"2002"	"Female"	"F"	13899	1058192	1313.5
	"66 years"	"66"	"2002"	"2002"	"Male"	"M"	18993	928349	2045.9
"Total"	"66 years"	"66"	"2002"	"2002"			32892	1986541	1655.7
	"66 years"	"66"	"2003"	"2003"	"Female"	"F"	13730	1062639	1292.1
	"66 years"	"66"	"2003"	"2003"	"Male"	"M"	18805	937277	2006.3
"Total"	"66 years"	"66"	"2003"	"2003"			32535	1999916	1626.8
	"66 years"	"66"	"2004"	"2004"	"Female"	"F"	13962	1112641	1254.9
	"66 years"	"66"	"2004"	"2004"	"Male"	"M"	18932	986009	1920.1
"Total"	"66 years"	"66"	"2004"	"2004"			32894	2098650	1567.4
	"66 years"	"66"	"2005"	"2005"	"Female"	"F"	13977	1121292	1246.5
	"66 years"	"66"	"2005"	"2005"	"Male"	"M"	18813	1000448	1880.5
"Total"	"66 years"	"66"	"2005"	"2005"			32790	2121740	1545.4
	"66 years"	"66"	"2006"	"2006"	"Female"	"F"	13688	1171707	1168.2
	"66 years"	"66"	"2006"	"2006"	"Male"	"M"	18994	1042044	1822.8
"Total"	"66 years"	"66"	"2006"	"2006"			32682	2213751	1476.3
	"66 years"	"66"	"2007"	"2007"	"Female"	"F"	14065	1195702	1176.3
	"66 years"	"66"	"2007"	"2007"	"Male"	"M"	19431	1061969	1829.7
"Total"	"66 years"	"66"	"2007"	"2007"			33496	2257671	1483.7
	"66 years"	"66"	"2008"	"2008"	"Female"	"F"	14978	1277374	1172.6
	"66 years"	"66"	"2008"	"2008"	"Male"	"M"	20637	1138633	1812.4
"Total"	"66 years"	"66"	"2008"	"2008"			35615	2416007	1474.1
	"66 years"	"66"	"2009"	"2009"	"Female"	"F"	15988	1433620	1115.2
	"66 years"	"66"	"2009"	"2009"	"Male"	"M"	22547	1285834	1753.5
"Total"	"66 years"	"66"	"2009"	"2009"			38535	2719454	1417.0
	"66 years"	"66"	"2010"	"2010"	"Female"	"F"	15551	1390865	1118.1
	"66 years"	"66"	"2010"	"2010"	"Male"	"M"	21498	1248276	1722.2
"Total"	"66 years"	"66"	"2010"	"2010"			37049	2639141	1403.8
	"66 years"	"66"	"2011"	"2011"	"Female"	"F"	14986	1391276	1077.1
	"66 years"	"66"	"2011"	"2011"	"Male"	"M"	20755	1251872	1657.9
"Total"	"66 years"	"66"	"2011"	"2011"			35741	2643148	1352.2
	"66 years"	"66"	"2012"	"2012"	"Female"	"F"	15381	1388112	1108.1
	"66 years"	"66"	"2012"	"2012"	"Male"	"M"	21560	1252872	1720.8
"Total"	"66 years"	"66"	"2012"	"2012"			36941	2640984	1398.8
	"66 years"	"66"	"2013"	"2013"	"Female"	"F"	19252	1851206	1040.0
	"66 years"	"66"	"2013"	"2013"	"Male"	"M"	27466	1683234	1631.7
"Total"	"66 years"	"66"	"2013"	"2013"			46718	3534440	1321.8
	"66 years"	"66"	"2014"	"2014"	"Female"	"F"	18776	1758649	1067.6
	"66 years"	"66"	"2014"	"2014"	"Male"	"M"	26739	1589127	1682.6
"Total"	"66 years"	"66"	"2014"	"2014"			45515	3347776	1359.6
	"66 years"	"66"	"2015"	"2015"	"Female"	"F"	18684	1760795	1061.1
	"66 years"	"66"	"2015"	"2015"	"Male"	"M"	26986	1583339	1704.4
"Total"	"66 years"	"66"	"2015"	"2015"			45670	3344134	1365.7
	"66 years"	"66"	"2016"	"2016"	"Female"	"F"	18641	1794239	1038.9
	"66 years"	"66"	"2016"	"2016"	"Male"	"M"	27052	1609408	1680.9
"Total"	"66 years"	"66"	"2016"	"2016"			45693	3403647	1342.5
	"66 years"	"66"	"2017"	"2017"	"Female"	"F"	19061	1825058	1044.4
	"66 years"	"66"	"2017"	"2017"	"Male"	"M"	27805	1626011	1710.0
"Total"	"66 years"	"66"	"2017"	"2017"			46866	3451069	1358.0
	"66 years"	"66"	"2018"	"2018"	"Female"	"F"	19488	1857985	1048.9
	"66 years"	"66"	"2018"	"2018"	"Male"	"M"	29154	1658451	1757.9
"Total"	"66 years"	"66"	"2018"	"2018"			48642	3516436	1383.3
	"66 years"	"66"	"2019"	"2019"	"Female"	"F"	19793	1914181	1034.0
	"66 years"	"66"	"2019"	"2019"	"Male"	"M"	29767	1703888	1747.0
"Total"	"66 years"	"66"	"2019"	"2019"			49560	3618069	1369.8
"Total"	"66 years"	"66"					810838	55722696	1455.1
	"67 years"	"67"	"1999"	"1999"	"Female"	"F"	15509	1035759	1497.4
	"67 years"	"67"	"1999"	"1999"	"Male"	"M"	21115	880924	2396.9
"Total"	"67 years"	"67"	"1999"	"1999"			36624	1916683	1910.8
	"67 years"	"67"	"2000"	"2000"	"Female"	"F"	15384	1022372	1504.7
	"67 years"	"67"	"2000"	"2000"	"Male"	"M"	20658	874079	2363.4
"Total"	"67 years"	"67"	"2000"	"2000"			36042	1896451	1900.5
	"67 years"	"67"	"2001"	"2001"	"Female"	"F"	14971	993065	1507.6
	"67 years"	"67"	"2001"	"2001"	"Male"	"M"	19994	857420	2331.9
"Total"	"67 years"	"67"	"2001"	"2001"			34965	1850485	1889.5
	"67 years"	"67"	"2002"	"2002"	"Female"	"F"	15318	1064068	1439.6
	"67 years"	"67"	"2002"	"2002"	"Male"	"M"	20463	922458	2218.3
"Total"	"67 years"	"67"	"2002"	"2002"			35781	1986526	1801.2
	"67 years"	"67"	"2003"	"2003"	"Female"	"F"	14955	1048005	1427.0
	"67 years"	"67"	"2003"	"2003"	"Male"	"M"	20079	913146	2198.9
"Total"	"67 years"	"67"	"2003"	"2003"			35034	1961151	1786.4
	"67 years"	"67"	"2004"	"2004"	"Female"	"F"	14607	1052462	1387.9
	"67 years"	"67"	"2004"	"2004"	"Male"	"M"	19426	922625	2105.5
"Total"	"67 years"	"67"	"2004"	"2004"			34033	1975087	1723.1
	"67 years"	"67"	"2005"	"2005"	"Female"	"F"	14804	1102944	1342.2
	"67 years"	"67"	"2005"	"2005"	"Male"	"M"	19971	971691	2055.3
"Total"	"67 years"	"67"	"2005"	"2005"			34775	2074635	1676.2
	"67 years"	"67"	"2006"	"2006"	"Female"	"F"	14652	1112106	1317.5
	"67 years"	"67"	"2006"	"2006"	"Male"	"M"	19825	986584	2009.5
"Total"	"67 years"	"67"	"2006"	"2006"			34477	2098690	1642.8
	"67 years"	"67"	"2007"	"2007"	"Female"	"F"	14638	1162703	1259.0
	"67 years"	"67"	"2007"	"2007"	"Male"	"M"	19643	1028624	1909.6
"Total"	"67 years"	"67"	"2007"	"2007"			34281	2191327	1564.4
	"67 years"	"67"	"2008"	"2008"	"Female"	"F"	15234	1186870	1283.5
	"67 years"	"67"	"2008"	"2008"	"Male"	"M"	20474	1048799	1952.1
"Total"	"67 years"	"67"	"2008"	"2008"			35708	2235669	1597.2
	"67 years"	"67"	"2009"	"2009"	"Female"	"F"	15799	1268698	1245.3
	"67 years"	"67"	"2009"	"2009"	"Male"	"M"	21251	1125678	1887.8
"Total"	"67 years"	"67"	"2009"	"2009"			37050	2394376	1547.4
	"67 years"	"67"	"2010"	"2010"	"Female"	"F"	17027	1400459	1215.8
	"67 years"	"67"	"2010"	"2010"	"Male"	"M"	23112	1248906	1850.6
"Total"	"67 years"	"67"	"2010"	"2010"			40139	2649365	1515.0
	"67 years"	"67"	"2011"	"2011"	"Female"	"F"	16541	1366334	1210.6
	"67 years"	"67"	"2011"	"2011"	"Male"	"M"	22425	1218210	1840.8
"Total"	"67 years"	"67"	"2011"	"2011"			38966	2584544	1507.7
	"67 years"	"67"	"2012"	"2012"	"Female"	"F"	15983	1377451	1160.3
	"67 years"	"67"	"2012"	"2012"	"Male"	"M"	22227	1231618	1804.7
"Total"	"67 years"	"67"	"2012"	"2012"			38210	2609069	1464.5
	"67 years"	"67"	"2013"	"2013"	"Female"	"F"	16422	1373271	1195.8
	"67 years"	"67"	"2013"	"2013"	"Male"	"M"	22837	1231339	1854.6
"Total"	"67 years"	"67"	"2013"	"2013"			39259	2604610	1507.3
	"67 years"	"67"	"2014"	"2014"	"Female"	"F"	20820	1832245	1136.3
	"67 years"	"67"	"2014"	"2014"	"Male"	"M"	28743	1653257	1738.6
"Total"	"67 years"	"67"	"2014"	"2014"			49563	3485502	1422.0
	"67 years"	"67"	"2015"	"2015"	"Female"	"F"	20246	1741227	1162.7
	"67 years"	"67"	"2015"	"2015"	"Male"	"M"	28284	1562960	1809.6
"Total"	"67 years"	"67"	"2015"	"2015"			48530	3304187	1468.7
	"67 years"	"67"	"2016"	"2016"	"Female"	"F"	20160	1741373	1157.7
	"67 years"	"67"	"2016"	"2016"	"Male"	"M"	28132	1553893	1810.4
"Total"	"67 years"	"67"	"2016"	"2016"			48292	3295266	1465.5
	"67 years"	"67"	"2017"	"2017"	"Female"	"F"	19936	1778116	1121.2
	"67 years"	"67"	"2017"	"2017"	"Male"	"M"	28708	1583631	1812.8
"Total"	"67 years"	"67"	"2017"	"2017"			48644	3361747	1447.0
	"67 years"	"67"	"2018"	"2018"	"Female"	"F"	20398	1803359	1131.1
	"67 years"	"67"	"2018"	"2018"	"Male"	"M"	29459	1595396	1846.5
"Total"	"67 years"	"67"	"2018"	"2018"			49857	3398755	1466.9
	"67 years"	"67"	"2019"	"2019"	"Female"	"F"	20479	1836574	1115.1
	"67 years"	"67"	"2019"	"2019"	"Male"	"M"	30240	1627863	1857.7
"Total"	"67 years"	"67"	"2019"	"2019"			50719	3464437	1464.0
"Total"	"67 years"	"67"					840949	53338562	1576.6
	"68 years"	"68"	"1999"	"1999"	"Female"	"F"	16988	1038635	1635.6
	"68 years"	"68"	"1999"	"1999"	"Male"	"M"	23073	879176	2624.4
"Total"	"68 years"	"68"	"1999"	"1999"			40061	1917811	2088.9
	"68 years"	"68"	"2000"	"2000"	"Female"	"F"	16719	1008370	1658.0
	"68 years"	"68"	"2000"	"2000"	"Male"	"M"	22082	856145	2579.2
"Total"	"68 years"	"68"	"2000"	"2000"			38801	1864515	2081.0
	"68 years"	"68"	"2001"	"2001"	"Female"	"F"	16051	1001409	1602.8
	"68 years"	"68"	"2001"	"2001"	"Male"	"M"	21299	851383	2501.7
"Total"	"68 years"	"68"	"2001"	"2001"			37350	1852792	2015.9
	"68 years"	"68"	"2002"	"2002"	"Female"	"F"	15572	981106	1587.2
	"68 years"	"68"	"2002"	"2002"	"Male"	"M"	20769	840036	2472.4
"Total"	"68 years"	"68"	"2002"	"2002"			36341	1821142	1995.5
	"68 years"	"68"	"2003"	"2003"	"Female"	"F"	16040	1051571	1525.3
	"68 years"	"68"	"2003"	"2003"	"Male"	"M"	21144	904419	2337.9
"Total"	"68 years"	"68"	"2003"	"2003"			37184	1955990	1901.0
	"68 years"	"68"	"2004"	"2004"	"Female"	"F"	15387	1035666	1485.7
	"68 years"	"68"	"2004"	"2004"	"Male"	"M"	20402	895181	2279.1
"Total"	"68 years"	"68"	"2004"	"2004"			35789	1930847	1853.5
	"68 years"	"68"	"2005"	"2005"	"Female"	"F"	15415	1040489	1481.5
	"68 years"	"68"	"2005"	"2005"	"Male"	"M"	20150	904790	2227.0
"Total"	"68 years"	"68"	"2005"	"2005"			35565	1945279	1828.3
	"68 years"	"68"	"2006"	"2006"	"Female"	"F"	15387	1090864	1410.5
	"68 years"	"68"	"2006"	"2006"	"Male"	"M"	20328	953381	2132.2
"Total"	"68 years"	"68"	"2006"	"2006"			35715	2044245	1747.1
	"68 years"	"68"	"2007"	"2007"	"Female"	"F"	15231	1099908	1384.8
	"68 years"	"68"	"2007"	"2007"	"Male"	"M"	20371	968187	2104.0
"Total"	"68 years"	"68"	"2007"	"2007"			35602	2068095	1721.5
	"68 years"	"68"	"2008"	"2008"	"Female"	"F"	15696	1150404	1364.4
	"68 years"	"68"	"2008"	"2008"	"Male"	"M"	20834	1009620	2063.5
"Total"	"68 years"	"68"	"2008"	"2008"			36530	2160024	1691.2
	"68 years"	"68"	"2009"	"2009"	"Female"	"F"	15807	1174695	1345.6
	"68 years"	"68"	"2009"	"2009"	"Male"	"M"	21279	1029534	2066.9
"Total"	"68 years"	"68"	"2009"	"2009"			37086	2204229	1682.5
	"68 years"	"68"	"2010"	"2010"	"Female"	"F"	16770	1236376	1356.4
	"68 years"	"68"	"2010"	"2010"	"Male"	"M"	22423	1087296	2062.3
"Total"	"68 years"	"68"	"2010"	"2010"			39193	2323672	1686.7
	"68 years"	"68"	"2011"	"2011"	"Female"	"F"	18091	1406096	1286.6
	"68 years"	"68"	"2011"	"2011"	"Male"	"M"	24757	1246213	1986.6
"Total"	"68 years"	"68"	"2011"	"2011"			42848	2652309	1615.5
	"68 years"	"68"	"2012"	"2012"	"Female"	"F"	17908	1350715	1325.8
	"68 years"	"68"	"2012"	"2012"	"Male"	"M"	23802	1196231	1989.7
"Total"	"68 years"	"68"	"2012"	"2012"			41710	2546946	1637.6
	"68 years"	"68"	"2013"	"2013"	"Female"	"F"	17386	1361259	1277.2
	"68 years"	"68"	"2013"	"2013"	"Male"	"M"	23613	1208652	1953.7
"Total"	"68 years"	"68"	"2013"	"2013"			40999	2569911	1595.3
	"68 years"	"68"	"2014"	"2014"	"Female"	"F"	17638	1361047	1295.9
	"68 years"	"68"	"2014"	"2014"	"Male"	"M"	24301	1211480	2005.9
"Total"	"68 years"	"68"	"2014"	"2014"			41939	2572527	1630.3
	"68 years"	"68"	"2015"	"2015"	"Female"	"F"	22174	1812428	1223.4
	"68 years"	"68"	"2015"	"2015"	"Male"	"M"	30528	1623929	1879.9
"Total"	"68 years"	"68"	"2015"	"2015"			52702	3436357	1533.7
	"68 years"	"68"	"2016"	"2016"	"Female"	"F"	21599	1719694	1256.0
	"68 years"	"68"	"2016"	"2016"	"Male"	"M"	29863	1532242	1949.0
"Total"	"68 years"	"68"	"2016"	"2016"			51462	3251936	1582.5
	"68 years"	"68"	"2017"	"2017"	"Female"	"F"	21697	1723919	1258.6
	"68 years"	"68"	"2017"	"2017"	"Male"	"M"	29696	1527330	1944.3
"Total"	"68 years"	"68"	"2017"	"2017"			51393	3251249	1580.7
	"68 years"	"68"	"2018"	"2018"	"Female"	"F"	21238	1755485	1209.8
	"68 years"	"68"	"2018"	"2018"	"Male"	"M"	29869	1552348	1924.1
"Total"	"68 years"	"68"	"2018"	"2018"			51107	3307833	1545.0
	"68 years"	"68"	"2019"	"2019"	"Female"	"F"	21517	1781346	1207.9
	"68 years"	"68"	"2019"	"2019"	"Male"	"M"	30695	1564129	1962.4
"Total"	"68 years"	"68"	"2019"	"2019"			52212	3345475	1560.7
"Total"	"68 years"	"68"					871589	51023184	1708.2
	"69 years"	"69"	"1999"	"1999"	"Female"	"F"	18774	1030646	1821.6
	"69 years"	"69"	"1999"	"1999"	"Male"	"M"	25060	866543	2892.0
"Total"	"69 years"	"69"	"1999"	"1999"			43834	1897189	2310.5
	"69 years"	"69"	"2000"	"2000"	"Female"	"F"	17990	1027017	1751.7
	"69 years"	"69"	"2000"	"2000"	"Male"	"M"	23621	855331	2761.6
"Total"	"69 years"	"69"	"2000"	"2000"			41611	1882348	2210.6
	"69 years"	"69"	"2001"	"2001"	"Female"	"F"	17612	996458	1767.5
	"69 years"	"69"	"2001"	"2001"	"Male"	"M"	23111	836787	2761.9
"Total"	"69 years"	"69"	"2001"	"2001"			40723	1833245	2221.4
	"69 years"	"69"	"2002"	"2002"	"Female"	"F"	17166	987351	1738.6
	"69 years"	"69"	"2002"	"2002"	"Male"	"M"	22259	831542	2676.8
"Total"	"69 years"	"69"	"2002"	"2002"			39425	1818893	2167.5
	"69 years"	"69"	"2003"	"2003"	"Female"	"F"	16444	967432	1699.8
	"69 years"	"69"	"2003"	"2003"	"Male"	"M"	21860	820345	2664.7
"Total"	"69 years"	"69"	"2003"	"2003"			38304	1787777	2142.5
	"69 years"	"69"	"2004"	"2004"	"Female"	"F"	16415	1037034	1582.9
	"69 years"	"69"	"2004"	"2004"	"Male"	"M"	21559	883380	2440.5
"Total"	"69 years"	"69"	"2004"	"2004"			37974	1920414	1977.4
	"69 years"	"69"	"2005"	"2005"	"Female"	"F"	16402	1021404	1605.8
	"69 years"	"69"	"2005"	"2005"	"Male"	"M"	21171	874711	2420.3
"Total"	"69 years"	"69"	"2005"	"2005"			37573	1896115	1981.6
	"69 years"	"69"	"2006"	"2006"	"Female"	"F"	16049	1026329	1563.7
	"69 years"	"69"	"2006"	"2006"	"Male"	"M"	21072	884178	2383.2
"Total"	"69 years"	"69"	"2006"	"2006"			37121	1910507	1943.0
	"69 years"	"69"	"2007"	"2007"	"Female"	"F"	16405	1075855	1524.8
	"69 years"	"69"	"2007"	"2007"	"Male"	"M"	21406	931531	2297.9
"Total"	"69 years"	"69"	"2007"	"2007"			37811	2007386	1883.6
	"69 years"	"69"	"2008"	"2008"	"Female"	"F"	16768	1084904	1545.6
	"69 years"	"69"	"2008"	"2008"	"Male"	"M"	21789	945830	2303.7
"Total"	"69 years"	"69"	"2008"	"2008"			38557	2030734	1898.7
	"69 years"	"69"	"2009"	"2009"	"Female"	"F"	16300	1134860	1436.3
	"69 years"	"69"	"2009"	"2009"	"Male"	"M"	21365	986113	2166.6
"Total"	"69 years"	"69"	"2009"	"2009"			37665	2120973	1775.8
	"69 years"	"69"	"2010"	"2010"	"Female"	"F"	16879	1147565	1470.9
	"69 years"	"69"	"2010"	"2010"	"Male"	"M"	22323	994759	2244.1
"Total"	"69 years"	"69"	"2010"	"2010"			39202	2142324	1829.9
	"69 years"	"69"	"2011"	"2011"	"Female"	"F"	18006	1237599	1454.9
	"69 years"	"69"	"2011"	"2011"	"Male"	"M"	23370	1083279	2157.3
"Total"	"69 years"	"69"	"2011"	"2011"			41376	2320878	1782.8
	"69 years"	"69"	"2012"	"2012"	"Female"	"F"	19406	1388207	1397.9
	"69 years"	"69"	"2012"	"2012"	"Male"	"M"	25891	1221308	2119.9
"Total"	"69 years"	"69"	"2012"	"2012"			45297	2609515	1735.8
	"69 years"	"69"	"2013"	"2013"	"Female"	"F"	19327	1334729	1448.0
	"69 years"	"69"	"2013"	"2013"	"Male"	"M"	25372	1173960	2161.2
"Total"	"69 years"	"69"	"2013"	"2013"			44699	2508689	1781.8
	"69 years"	"69"	"2014"	"2014"	"Female"	"F"	18551	1347458	1376.7
	"69 years"	"69"	"2014"	"2014"	"Male"	"M"	24783	1187554	2086.9
"Total"	"69 years"	"69"	"2014"	"2014"			43334	2535012	1709.4
	"69 years"	"69"	"2015"	"2015"	"Female"	"F"	19241	1344721	1430.9
	"69 years"	"69"	"2015"	"2015"	"Male"	"M"	25856	1188026	2176.4
"Total"	"69 years"	"69"	"2015"	"2015"			45097	2532747	1780.6
	"69 years"	"69"	"2016"	"2016"	"Female"	"F"	23932	1788127	1338.4
	"69 years"	"69"	"2016"	"2016"	"Male"	"M"	32586	1590217	2049.2
"Total"	"69 years"	"69"	"2016"	"2016"			56518	3378344	1672.9
	"69 years"	"69"	"2017"	"2017"	"Female"	"F"	23515	1700425	1382.9
	"69 years"	"69"	"2017"	"2017"	"Male"	"M"	31522	1503913	2096.0
"Total"	"69 years"	"69"	"2017"	"2017"			55037	3204338	1717.6
	"69 years"	"69"	"2018"	"2018"	"Female"	"F"	22681	1699744	1334.4
	"69 years"	"69"	"2018"	"2018"	"Male"	"M"	31702	1494525	2121.2
